,BereichsId,Ktonr,Belegdatum,BU_Schl,GKtonr,Steuersatz,EUStSatz,Belegfeld2,Umsatz_Soll,Umsatz_Haben,EingegUmsatz_SHKz,EingegUmsatz,WKz_eingeg_Umsatz,Kurs,Basiswaehrung,Stapelnummer,BSNr,Kost1,Kost2,Menge1Wert,Kennung_EB,WjMonat,Buchungstyp,Bearbeitungsstatus,Belegpruefungsstatus,Kontobewegungstyp,Kontorolle,Folgebuchungszaehler,AbwBesteuerungsart,SachverhaltLuL,FunktionsergLuL,HauptfktTypSchl49,HauptfktNrSchl49,FktErgSchl49,Herkunftskz,Beleglink,Beleginfo_Art1,Beleginfo_Inhalt1,Beleginfo_Art2,Beleginfo_Inhalt2,Beleginfo_Art3,Beleginfo_Inhalt3,Beleginfo_Art4,Beleginfo_Inhalt4,Beleginfo_Art5,Beleginfo_Inhalt5,Beleginfo_Art6,Beleginfo_Inhalt6,Beleginfo_Art7,Beleginfo_Inhalt7,Beleginfo_Art8,Beleginfo_Inhalt8,Stapelidentifikator,Belegidentifikator,Stueck,Gewicht,Gesellschaftername,Beteiligtennummer,Identifikationsnummer,Zeichnernummer,Leistungsdatum,UVA Steuermonat
43414,10,1776,31.07.2014,0.0,11406,19.0,0.0,0,0.0,1314.355532,H,0.0,EUR,0.0,EUR,07-2014/0001,977,0.0,0.0,0.0,0,7,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28482,10,71201,11.07.2014,0.0,1574,19.0,0.0,0,64.831414,0.0,H,0.0,EUR,0.0,EUR,07-2014/0001,1078,0.0,0.0,0.0,0,7,1,10,1,3,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69253,10,10683,02.03.2014,0.0,8125,0.0,0.0,0,0.0,227.589606,S,0.0,EUR,0.0,EUR,02-2014/0001,340,0.0,0.0,0.0,0,2,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70913,10,10642,20.01.2015,0.0,1369,0.0,0.0,15012.0,0.0,844.617056,H,0.0,EUR,0.0,EUR,01-2015/0005,258,0.0,0.0,0.0,0,1,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,4830,31.12.2014,0.0,26,0.0,0.0,0,0.0,279.7266,H,0.0,EUR,0.0,EUR,12-2014/JA02-1,1,0.0,0.0,0.0,0,12,2,10,1,1,2,1,-,0,0,0,0,0,AN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33741,10,1400,06.12.2015,0.0,1369,0.0,0.0,15228.0,5510.277,0.0,H,0.0,EUR,0.0,EUR,11-2015/0001,1332,0.0,0.0,0.0,0,11,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41970,10,1776,20.06.2014,3.0,19123,7.0,0.0,0,0.089872,0.0,S,0.0,EUR,0.0,EUR,06-2014/0001,1599,0.0,0.0,0.0,0,6,1,10,1,5,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49199,10,1776,04.09.2015,0.0,1369,19.0,0.0,15161.0,10.762172,0.0,S,0.0,EUR,0.0,EUR,08-2015/0001,1097,0.0,0.0,0.0,0,8,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78850,10,19071,17.10.2014,0.0,1200,0.0,0.0,0,2077.234004,0.0,H,0.0,EUR,0.0,EUR,10-2014/0001,1385,0.0,0.0,0.0,0,10,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63980,10,8640,30.03.2015,0.0,18717,7.0,0.0,0,0.0,112.34,H,0.0,EUR,0.0,EUR,03-2015/0001,2064,0.0,0.0,0.0,0,3,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32929,10,1400,30.10.2015,0.0,1369,19.0,0.0,15209.0,132.707242,0.0,H,0.0,EUR,0.0,EUR,10-2015/0001,1564,0.0,0.0,0.0,0,10,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69806,10,8400,11.12.2015,0.0,10299,0.0,0.0,0,533.401554,0.0,S,0.0,EUR,0.0,EUR,12-2015/0001,1242,0.0,0.0,0.0,0,12,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41413,10,1776,02.06.2014,3.0,12827,19.0,0.0,0,1.539058,0.0,S,0.0,EUR,0.0,EUR,06-2014/0001,1002,0.0,0.0,0.0,0,6,1,10,1,5,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66610,10,8736,18.06.2015,0.0,1369,19.0,0.0,15113.0,3.03318,0.0,S,0.0,EUR,0.0,EUR,06-2015/0001,1037,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81392,10,1200,03.05.2014,3.0,20973,0.0,0.0,0,0.0,872.005548,H,0.0,EUR,0.0,EUR,04-2014/0001,1813,0.0,0.0,0.0,0,4,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55588,10,8400,03.07.2014,0.0,10477,19.0,0.0,0,0.0,828.878222,H,0.0,EUR,0.0,EUR,06-2014/0001,658,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30933,10,1576,19.09.2014,9.0,1200,19.0,0.0,0,15.424282,0.0,S,0.0,EUR,0.0,EUR,09-2014/0001,1120,0.0,0.0,0.0,0,9,1,10,1,3,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80370,10,1200,30.06.2014,3.0,20569,0.0,0.0,0,521.560918,0.0,H,0.0,EUR,0.0,EUR,06-2014/0001,1896,0.0,0.0,0.0,0,6,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36903,10,72001,21.08.2014,0.0,1774,7.0,0.0,0,2241.834572,0.0,H,0.0,EUR,0.0,EUR,08-2014/0001,192,0.0,0.0,0.0,0,8,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25462,10,1400,08.04.2015,0.0,8640,0.0,0.0,0,167.10575,0.0,S,0.0,EUR,0.0,EUR,04-2015/0001,1848,0.0,0.0,0.0,0,4,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40441,10,1600,26.11.2015,0.0,3425,0.0,0.0,0,5324.848596,0.0,H,0.0,EUR,0.0,EUR,11-2015/0001,2097,0.0,0.0,0.0,0,11,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81578,10,21018,06.06.2014,3.0,1200,0.0,0.0,0,34.589486,0.0,H,0.0,EUR,0.0,EUR,06-2014/0001,1236,0.0,0.0,0.0,0,6,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28961,10,1400,08.07.2015,0.0,8400,0.0,0.0,70815.0,240.63228,0.0,S,0.0,EUR,0.0,EUR,07-2015/0001,2075,0.0,0.0,0.0,0,7,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43438,10,1776,01.08.2014,0.0,20515,19.0,0.0,0,0.0,21.3446,H,0.0,EUR,0.0,EUR,08-2014/0001,218,0.0,0.0,0.0,0,8,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10753,10,1360,31.10.2014,0.0,1200,0.0,0.0,0,5.549596,0.0,S,0.0,EUR,0.0,EUR,10-2014/0001,1701,0.0,0.0,0.0,0,10,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,10,4650,13.04.2015,9.0,1000,0.0,0.0,0,14.71654,0.0,H,0.0,EUR,0.0,EUR,04-2015/0001,2507,0.0,0.0,0.0,0,4,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42680,10,14868,10.07.2014,0.0,1776,7.0,0.0,0,0.0,111.2166,H,0.0,EUR,0.0,EUR,07-2014/0001,432,0.0,0.0,0.0,0,7,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22707,10,1400,14.08.2014,0.0,8640,0.0,0.0,0,13.334758,0.0,S,0.0,EUR,0.0,EUR,08-2014/0001,462,0.0,0.0,0.0,0,8,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73707,10,12957,23.05.2014,3.0,1000,0.0,0.0,0,0.0,348.254,H,0.0,EUR,0.0,EUR,05-2014/0001,904,0.0,0.0,0.0,0,5,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45204,10,1776,16.10.2014,0.0,10904,7.0,0.0,0,0.0,253.057084,H,0.0,EUR,0.0,EUR,10-2014/0001,175,0.0,0.0,0.0,0,10,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45004,10,18006,15.04.2015,0.0,1776,6.0,0.0,0,0.0,108.85746,H,0.0,EUR,0.0,EUR,04-2015/0001,2007,0.0,0.0,0.0,0,4,1,10,1,5,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51097,10,1000,10.07.2014,9.0,4630,19.0,0.0,0,19.255076,0.0,S,0.0,EUR,0.0,EUR,06-2014/0001,201,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32030,10,1577,14.03.2014,0.0,1200,19.0,0.0,0,102.45408,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,1343,0.0,0.0,0.0,0,3,1,10,1,3,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53729,10,3736,23.01.2015,0.0,1369,7.0,0.0,15015.0,0.0,95.758616,H,0.0,EUR,0.0,EUR,01-2015/0005,320,0.0,0.0,0.0,0,1,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54860,10,4360,23.01.2015,0.0,1200,0.0,0.0,15007.0,184.788066,0.0,S,0.0,EUR,0.0,EUR,01-2015/0005,171,0.0,0.0,0.0,0,1,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72895,10,11532,02.05.2015,0.0,1369,0.0,0.0,15076.0,0.0,2057.405994,H,0.0,EUR,0.0,EUR,04-2015/0001,1243,0.0,0.0,0.0,0,4,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31570,10,1200,14.11.2014,9.0,1576,19.0,0.0,0,0.0,136.639142,S,0.0,EUR,0.0,EUR,11-2014/0001,1076,0.0,0.0,0.0,0,11,1,10,1,3,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72289,10,11507,22.09.2014,3.0,1200,0.0,0.0,0,872.623418,0.0,H,0.0,EUR,0.0,EUR,09-2014/0001,1420,0.0,0.0,0.0,0,9,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63945,10,8736,11.11.2014,3.0,11631,19.0,0.0,0,0.0,26.871728,S,0.0,EUR,0.0,EUR,11-2014/0001,980,0.0,0.0,0.0,0,11,1,10,1,1,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59478,10,8640,10.04.2014,0.0,20947,19.0,0.0,0,0.0,28.085,H,0.0,EUR,0.0,EUR,04-2014/0001,405,0.0,0.0,0.0,0,4,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67227,10,10299,01.12.2014,3.0,8736,0.0,0.0,0,0.0,103.757224,H,0.0,EUR,0.0,EUR,11-2014/0001,1206,0.0,0.0,0.0,0,11,1,10,1,1,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71898,10,11338,06.04.2014,3.0,1200,0.0,0.0,0,0.0,297.656064,H,0.0,EUR,0.0,EUR,03-2014/0001,1735,0.0,0.0,0.0,0,3,1,10,1,1,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72558,10,11232,04.11.2015,0.0,8640,0.0,0.0,41215.0,38.98198,0.0,S,0.0,EUR,0.0,EUR,11-2015/0001,1547,0.0,0.0,0.0,0,11,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58611,10,8125,12.04.2015,0.0,21207,0.0,0.0,20515.0,263.999,0.0,H,0.0,EUR,0.0,EUR,04-2015/0001,1766,0.0,0.0,0.0,0,4,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6225,10,4600,14.07.2014,9.0,1200,6.0,0.0,0,0.0,581.52801,H,0.0,EUR,0.0,EUR,07-2014/0001,1612,0.0,0.0,0.0,0,7,1,10,1,1,2,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57147,10,1200,17.12.2015,9.0,4730,19.0,0.0,15243.0,225.151828,0.0,S,0.0,EUR,0.0,EUR,12-2015/0001,760,0.0,0.0,0.0,0,12,1,10,1,1,2,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62224,10,8401,24.04.2015,0.0,10848,19.0,0.0,0,3662.00315,0.0,H,0.0,EUR,0.0,EUR,04-2015/0001,2261,0.0,0.0,0.0,0,4,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46633,10,1776,03.06.2015,0.0,13026,7.0,0.0,30715.0,0.0,705.686178,H,0.0,EUR,0.0,EUR,06-2015/0001,1735,0.0,0.0,0.0,0,6,1,10,1,5,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,1735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27387,10,8401,28.05.2015,0.0,1400,0.0,0.0,0,52.35044,0.0,S,0.0,EUR,0.0,EUR,05-2015/0001,2264,0.0,0.0,0.0,0,5,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56429,10,8400,18.09.2014,0.0,20883,19.0,0.0,0,0.0,946.35216,H,0.0,EUR,0.0,EUR,09-2014/0001,623,0.0,0.0,0.0,0,9,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71303,10,11116,02.06.2014,0.0,8400,0.0,0.0,0,5985.733582,0.0,S,0.0,EUR,0.0,EUR,06-2014/0001,226,0.0,0.0,0.0,0,6,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50652,10,4540,13.07.2014,0.0,1200,0.0,0.0,0,33.702,0.0,H,0.0,EUR,0.0,EUR,07-2014/0001,1253,0.0,0.0,0.0,0,7,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10375,10,1369,02.02.2015,0.0,1200,0.0,0.0,15015.0,0.0,16634.1838,H,0.0,EUR,0.0,EUR,01-2015/0005,311,0.0,0.0,0.0,0,1,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48179,10,1369,17.07.2015,0.0,1776,19.0,0.0,15134.0,2.07829,0.0,S,0.0,EUR,0.0,EUR,07-2015/0001,1157,0.0,0.0,0.0,0,7,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55306,10,8400,30.05.2014,0.0,10003,19.0,0.0,0,0.0,490.70112,H,0.0,EUR,0.0,EUR,05-2014/0001,590,0.0,0.0,0.0,0,5,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52297,10,4730,12.11.2014,94.0,1200,19.0,0.0,0,1145.868,0.0,S,0.0,EUR,0.0,EUR,11-2014/0001,1012,0.0,0.0,0.0,0,11,1,10,1,1,1,1,-,1,0,36,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80514,10,20625,10.10.2014,3.0,8736,0.0,0.0,0,0.0,11.424978,H,0.0,EUR,0.0,EUR,09-2014/0001,1614,0.0,0.0,0.0,0,9,1,10,1,1,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70892,10,11009,30.05.2014,0.0,8743,0.0,0.0,0,0.0,30.534012,H,0.0,EUR,0.0,EUR,05-2014/0001,1901,0.0,0.0,0.0,0,5,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4673,10,1200,19.06.2015,0.0,4530,7.0,0.0,0,0.0,77.671876,H,0.0,EUR,0.0,EUR,06-2015/0001,485,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67431,10,8736,18.09.2015,0.0,1369,6.0,0.0,15171.0,13.110078,0.0,S,0.0,EUR,0.0,EUR,09-2015/0001,384,0.0,0.0,0.0,0,9,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,10,1200,10.03.2015,9.0,4530,0.0,0.0,15047.0,81.72735,0.0,H,0.0,EUR,0.0,EUR,03-2015/0001,393,0.0,0.0,0.0,0,3,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
